sat1_satellite_id,sat1_epoch,sat1_mean_motion,sat1_eccentricity,sat1_inclination,sat1_raan,sat1_argument_of_perigee,sat1_mean_anomaly,sat1_perigee,sat1_apogee,sat1_period,sat1_semi_major_axis,sat1_orbital_energy,sat1_orbital_angular_momentum,sat1_rev_number,sat1_bstar,sat1_mean_motion_derivative,sat1_cluster,sat2_satellite_id,sat2_epoch,sat2_mean_motion,sat2_eccentricity,sat2_inclination,sat2_raan,sat2_argument_of_perigee,sat2_mean_anomaly,sat2_perigee,sat2_apogee,sat2_period,sat2_semi_major_axis,sat2_orbital_energy,sat2_orbital_angular_momentum,sat2_rev_number,sat2_bstar,sat2_mean_motion_derivative,sat2_cluster,mean_motion_difference,eccentricity_difference,inclination_difference,raan_difference,argument_of_perigee_difference,mean_anomaly_difference,perigee_difference,apogee_difference,period_difference,semi_major_axis_difference,orbital_energy_difference,orbital_angular_momentum_difference,bstar_difference,mean_motion_derivative_difference,synodic_period,close_approach
BEIDOU-3 M17,25033.94038144,1.86228075,0.0006122,0.9458829334475788,3.4772857912598787,5.1701277566589825,1.111430903657745,21518.396422166184,21552.565117220594,12.88742312350056,27906.48076969339,-7141718.1745267315,105468153463.05252,4224,0.0,9.1e-07,2,STARLINK-3079,25034.60261474,15.08840125,0.000125,0.9287944147413024,3.502732691753956,1.578287279944456,4.706878975936144,546.0152718882737,547.7447418899956,1.5906257795205416,6917.880006889135,-28809435.94013309,52511617609.62927,17975,-2.5379000000000002e-05,-6.92e-06,0,-13.2261205,0.0004872,0.017088518706276368,-0.025446900494077163,3.5918404767145264,-3.595448072278399,20972.38115027791,21004.8203753306,11.296797343980018,20988.600762804253,21667717.76560636,52956535853.42325,2.5379000000000002e-05,7.83e-06,-1.8145910586554814,False
ONEWEB-0457,25034.24747538,13.10375781,0.000163,1.53400827682136,2.368427502919573,1.656568787554906,4.628909882261801,1227.6039161051776,1230.0814648222686,1.8315356822059556,7599.842690463724,-26224256.082310986,55039082237.47787,14400,0.00036128,1.39e-06,0,STARLINK-31432,25034.46670614,15.40628517,0.0001203,0.7503798772854341,1.2517745741398612,2.650765925356192,3.6340268300644816,450.5694387354506,452.210905810899,1.557805774407846,6822.390172273174,-29212668.26836943,52147940490.92017,3941,-0.0035475000000000003,-0.00145357,0,-2.302527360000001,4.270000000000001e-05,0.783628399535926,1.116652928779712,-0.9941971378012859,0.9948830521973191,777.034477369727,777.8705590113696,0.2737299077981097,777.4525181905492,2988412.186058443,2891141746.5576935,0.003908780000000001,0.00145496,-10.423328911062288,False
STARLINK-1570,25034.44679221,15.06409346,0.0001164,0.9259303294387797,1.9004244453143018,1.4521523349028262,4.832989486368246,553.5138067044563,555.1260211804229,1.5931924522194225,6925.31991394244,-28778485.813883875,52539847162.91781,24881,0.00094148,0.00013773,0,2024-247Y,25034.29191712,15.21268165,0.0003559,0.7852986796300847,2.1713187438455934,4.446732414938633,1.8373028675866747,506.70267214949035,511.59996385764407,1.577631120677528,6880.151318003567,-28967418.256991405,52368225171.73489,681,0.0010337,0.00023318,0,-0.1485881899999999,-0.00023949999999999997,0.14063164980869503,-0.27089429853129166,-2.9945800800358064,2.995686618781571,46.811134554965975,43.5260573227788,0.01556133154189454,45.168595938872386,188932.44310753047,171621991.18291473,-9.222000000000006e-05,-9.544999999999999e-05,-161.5202392599315,False
LAOSAT 1,25034.57751344,1.00273365,0.0001982,0.0002495820830351891,1.8117495020082257,3.147799044409885,3.2500823198937607,35784.93207356416,35801.64599773789,23.93457125927704,42164.289035651025,-4726753.977316832,129640671000.93086,3386,0.0,-3.39e-06,1,STARLINK-1570,25034.44679221,15.06409346,0.0001164,0.9259303294387797,1.9004244453143018,1.4521523349028262,4.832989486368246,553.5138067044563,555.1260211804229,1.5931924522194225,6925.31991394244,-28778485.813883875,52539847162.91781,24881,0.00094148,0.00013773,0,-14.06135981,8.18e-05,-0.9256807473557446,-0.08867494330607606,1.6956467095070589,-1.582907166474485,35231.418266859706,35246.519976557465,22.341378807057616,35238.969121708586,24051731.836567044,77100823838.01306,-0.00094148,-0.00014112,-1.706805054723933,False
STARLINK-5356,25034.43384491,15.02536437,0.0001171,0.7505195036255937,3.1612747315645335,4.776823045709817,1.507597954580182,565.4028404032342,567.027536200334,1.5972990344193543,6937.215188301784,-28729139.213683277,52584950328.03131,9699,6.974100000000001e-06,-1.09e-06,0,STARLINK-30347,25033.58549066,15.02537751,0.0001031,0.7505212489548456,2.1286541702805923,4.79170372291232,1.4927452026457102,565.4959173412053,566.9263702790586,1.597297637548673,6937.211143810132,-28729155.963175446,52584935080.20967,8061,5.937e-05,5.99e-06,0,-1.314000000007809e-05,1.4000000000000001e-05,-1.7453292519009622e-06,1.0326205612839412,-0.014880677202503634,0.014852751934471886,-0.09307693797109096,0.1011659212754239,1.3968706813471954e-06,0.004044491652166471,16.749492168426514,15247.821640014648,-5.2395900000000004e-05,-7.08e-06,-1826484.017513235,False
STARLINK-5815,25034.57382706,14.98329395,0.0002945,1.2217426937007945,2.2815519940723035,4.620677164180144,1.663944548973834,577.1479295002691,581.2415942150037,1.6017839655344925,6950.194761857636,-28675487.19551729,52634118805.19413,10724,-6.5509e-05,-8.75e-06,0,XCUBE-1,25034.31252460,15.19965186,0.0004712,0.7853039156178405,2.1737866394079135,4.320401993020779,1.9634482846038168,509.83894947358294,516.3265090376326,1.5789835333767943,6884.082729255608,-28950875.336379174,52383182492.290436,681,0.00052818,0.00011313,0,-0.21635790999999926,-0.0001767,0.43643877808295395,0.10776535466438997,0.300275171159365,-0.2995037356299828,67.30898002668619,64.91508517737111,0.022800432157698225,66.1120326020282,275388.14086188376,250936312.90369415,-0.0005936889999999999,-0.00012187999999999999,-110.92730559284699,False
STARLINK-30961,25034.46097821,15.0253523,7.9e-05,0.7505596461983896,0.9127321496351986,5.21085501475427,1.0736619786445878,565.6708631592855,566.7669437460318,1.5973003175439662,6937.218903452659,-28729123.828110445,52584964605.12322,6666,-3.0301e-05,-6.13e-06,0,STARLINK-32292,25034.59547683,15.30190675,0.0001075,0.9278065583846736,3.1570667427379746,1.6543382567708573,4.630807055158718,481.6431739892978,483.1166506704485,1.56843198642548,6853.379912329873,-29080573.884637594,52266243688.53216,1399,2.7449e-05,4.54e-06,0,-0.2765544500000008,-2.85e-05,-0.17724691218628408,-2.244334593102776,3.556516757983413,-3.5571450765141304,84.02768916998775,83.65029307558325,0.02886833111848608,83.83899112278596,351450.05652714893,318720916.59106445,-5.775e-05,-1.067e-05,-86.78218701597493,False
STARLINK-30347,25033.58549066,15.02537751,0.0001031,0.7505212489548456,2.1286541702805923,4.79170372291232,1.4927452026457102,565.4959173412053,566.9263702790586,1.597297637548673,6937.211143810132,-28729155.963175446,52584935080.20967,8061,5.937e-05,5.99e-06,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6717698999999993,-4.330000000000001e-05,-0.17720153362573232,-2.4321983431289427,3.487317943800342,-3.4881138139392514,199.63215508139,199.0897654855071,0.06835741846717491,199.36096028344855,850044.4451784715,761098842.6902542,5.9329574000000004e-05,1.183e-05,-35.7265188571268,False
STARLINK-2673,25034.48500869,15.06368081,9.06e-05,0.9259442920727957,1.9847517734536597,1.141288251171612,5.143787247587885,553.8189413608607,555.0738322461502,1.5932360956604714,6925.446386803505,-28777960.25968351,52540327052.49396,20353,0.0010882,0.0001595,0,STARLINK-11361 [DTC],25034.45231885,15.69709701,0.0001439,0.9278048130554216,1.823642175531315,1.8856903757689656,4.3995456932817145,365.8950273266537,367.8341847602733,1.5289451281794662,6737.864606043463,-29579137.093559224,51823891721.327,1804,4.929200000000001e-06,8e-08,0,-0.633416200000001,-5.3299999999999995e-05,-0.0018605209826259017,0.1611095979223447,-0.7444021245973536,0.7442415543061704,187.92391403420697,187.23964748587696,0.06429096748100527,187.58178076004242,801176.8338757157,716435331.166954,0.0010832708000000002,0.00015942,-37.88977926361824,False
STARLINK-2673,25034.48500869,15.06368081,9.06e-05,0.9259442920727957,1.9847517734536597,1.141288251171612,5.143787247587885,553.8189413608607,555.0738322461502,1.5932360956604714,6925.446386803505,-28777960.25968351,52540327052.49396,20353,0.0010882,0.0001595,0,STARLINK-5643,25034.36800308,14.98329491,0.000245,1.2217374577130387,0.19981052875606684,4.553310945711666,1.7314119965389267,577.4916673414491,580.8972626292934,1.601783862906024,6950.194464985371,-28675488.420368895,52634118383.88471,11174,4.3113000000000005e-06,-4.1e-07,0,0.08038589999999957,-0.00015439999999999999,-0.29579316564024294,1.784941244697593,-3.4120226945400542,3.4123752510489584,-23.67272598058844,-25.823430383143204,-0.008547767245552507,-24.74807818186582,-102471.83931461349,-93791331.3907547,0.0010838887,0.00015991,298.55982205834766,False
COSMOS 2407,25034.65037825,13.76270017,0.0038683,1.4478884955402038,1.4666176237433552,3.574338314975527,4.73782889956176,955.830925753472,1012.7358110614932,1.7438438463053407,7355.283368407483,-27096198.87060193,54145870841.79956,3130,7.7357e-05,9.1e-07,0,STARLINK-3359,25034.00559993,15.08838421,0.0001818,0.9288432839603583,5.29833440752273,1.881784328903002,4.40347966541571,545.6275438074736,548.1428868717703,1.5906275758867336,6917.885215339622,-28809414.2496141,52511636920.002686,16825,-7.0075e-05,-1.403e-05,0,-1.3256840399999987,0.0036864999999999997,0.5190452115798455,-3.831716783779375,1.692553986072525,0.33434923414604967,410.20338194599844,464.5929241897229,0.15321627041860708,437.39815306786113,1713215.3790121712,1634233921.796875,0.000147432,1.494e-05,-18.103861309215134,False
STARLINK-31601,25034.48442374,15.30192185,5.54e-05,0.9278903341887693,3.653155638666339,0.7361118106503803,5.548893874939036,481.99572670260295,482.75508069733223,1.5684304386902856,6853.375403699968,-29080593.01587401,52266226718.13851,5193,-2.9995000000000003e-06,-4.47e-06,0,STARLINK-32292,25034.59547683,15.30190675,0.0001075,0.9278065583846736,3.1570667427379746,1.6543382567708573,4.630807055158718,481.6431739892978,483.1166506704485,1.56843198642548,6853.379912329873,-29080573.884637594,52266243688.53216,1399,2.7449e-05,4.54e-06,0,1.5099999998824387e-05,-5.21e-05,8.377580409568708e-05,0.49608889592836425,-0.918226446120477,0.918086819780318,0.35255271330515825,-0.3615699731162749,-1.547735194451505e-06,-0.004508629905103589,-19.131236415356398,-16970.393646240234,-3.04485e-05,-9.01e-06,1589403.9738206537,False
STARLINK-1392,25034.37029430,15.06408562,0.0001564,0.9259722173408276,1.0337899318827772,1.8934274203430563,4.391780723439592,553.2391963553773,555.4054371760612,1.5931932813855028,6925.322316765719,-28778475.82884455,52539855990.92643,25854,0.00060478,8.74e-05,0,STARLINK-5315,25034.09591624,14.98407775,0.000308,1.2217147684327627,5.098283023329888,4.663376644330185,1.621217143555761,576.8118032401753,581.0929739115372,1.6017001780439886,6949.952388575856,-28676487.227107383,52633200831.584595,11391,0.00024169,2.798e-05,0,0.08000786999999931,-0.0001516,-0.29574255109193515,-4.06449309144711,-2.769949223987129,2.770563579883831,-23.572606884798006,-25.687536735475987,-0.008506896658485807,-24.63007181013745,-101988.60173716769,-93344840.65816498,0.00036308999999999994,5.942e-05,299.97049040300584,False
STARLINK-5012,25034.17894907,15.0882376,0.0001643,0.9288397933018543,5.366903157845831,1.6314220836921718,4.653822712004769,545.7934126887285,548.0666444961244,1.5906430317613747,6917.930028592426,-28809227.62680083,52511807160.87948,13151,0.00013454,1.853e-05,0,2024-247Y,25034.29191712,15.21268165,0.0003559,0.7852986796300847,2.1713187438455934,4.446732414938633,1.8373028675866747,506.70267214949035,511.59996385764407,1.577631120677528,6880.151318003567,-28967418.256991405,52368225171.73489,681,0.0010337,0.00023318,0,-0.12444405000000103,-0.00019159999999999997,0.14354111367176958,3.195584414000238,-2.8153103312464607,2.816519844418094,39.09074053923814,36.466680638480284,0.013011911083846694,37.77871058885921,158190.63019057363,143581989.14458466,-0.00089916,-0.00021464999999999999,-192.85775414734277,False
STARLINK-2398,25034.58335648,15.99138224,0.0004758,0.9257959390863761,4.1067021340773415,4.831917854207521,6.1329456198386625,280.77910628202244,287.11195244776627,1.5008083503855991,6654.945529364894,-29947686.276407428,51504015645.72118,21583,0.0024660000000000003,0.01219616,0,STARLINK-5308,25034.20038380,14.98324519,0.0002514,1.2217549110055588,5.43744762088219,5.00845092672974,1.2762755061793576,577.4625577825427,580.9571232903654,1.6017891782227431,6950.209840536454,-28675424.983228557,52634176520.09542,11312,-0.00014143,-1.78e-05,0,1.0081370500000002,0.00022440000000000003,-0.29595897191918263,-1.3307454868048483,-0.1765330725222185,4.856670113659305,-296.6834515005203,-293.84517084259915,-0.10098082783714402,-295.2643111715597,-1272261.2931788713,-1130160874.374237,0.0026074300000000004,0.01221396,23.80628705194391,False
STARLINK-31601,25034.48442374,15.30192185,5.54e-05,0.9278903341887693,3.653155638666339,0.7361118106503803,5.548893874939036,481.99572670260295,482.75508069733223,1.5684304386902856,6853.375403699968,-29080593.01587401,52266226718.13851,5193,-2.9995000000000003e-06,-4.47e-06,0,STARLINK-11361 [DTC],25034.45231885,15.69709701,0.0001439,0.9278048130554216,1.823642175531315,1.8856903757689656,4.3995456932817145,365.8950273266537,367.8341847602733,1.5289451281794662,6737.864606043463,-29579137.093559224,51823891721.327,1804,4.929200000000001e-06,8e-08,0,-0.39517516000000086,-8.850000000000001e-05,8.552113334769906e-05,1.8295134631350238,-1.1495785651185852,1.1493481816573219,116.10069937594926,114.92089593705896,0.039485310510819494,115.51079765650502,498544.0776852146,442334996.8115082,-7.9287e-06,-4.5500000000000005e-06,-60.7325622389823,False
STARLINK-1961,25034.11203833,16.01834996,0.0008416,0.9257261259162963,5.869270003093619,2.068012705420049,5.978044158065662,270.87962125023387,282.0686497150791,1.4982816619646364,6647.4741354826565,-29981345.82219466,51475083783.41689,22171,0.0015678,0.0091245,0,STARLINK-30775,25034.34608588,15.02536727,9.28e-05,0.7504549264432698,2.5027637501163245,3.678035307153518,2.6065253194766393,565.5705221947146,566.8580691679936,1.597298726129572,6937.214295681354,-28729142.910299167,52584947079.0511,7222,1.0405000000000001e-05,-6.3e-07,0,0.9929826899999981,0.0007488,0.1752711994730265,3.3665062529772944,-1.6100226017334691,3.3715188385890222,-294.69090094448075,-284.78941945291444,-0.0990170641649355,-289.7401601986976,-1252202.9118954912,-1109863295.6342087,0.001557395,0.00912513,24.16960561517946,False
LAOSAT 1,25034.57751344,1.00273365,0.0001982,0.0002495820830351891,1.8117495020082257,3.147799044409885,3.2500823198937607,35784.93207356416,35801.64599773789,23.93457125927704,42164.289035651025,-4726753.977316832,129640671000.93086,3386,0.0,-3.39e-06,1,STARLINK-30544,25034.10228543,15.0253926,0.0001327,0.7505805901494134,0.7247462265613934,4.541584078467516,1.7428107418837018,565.2859318133715,567.1270664182366,1.597296033382846,6937.206499115804,-28729175.198316816,52584917293.00948,7342,6.351599999999999e-05,6.54e-06,0,-14.02265895,6.549999999999999e-05,-0.7503310080663782,1.0870032754468322,-1.3937850340576312,1.507271578010059,35219.64614175079,35234.51893131965,22.337275225894192,35227.08253653522,24002421.220999986,77055753707.92139,-6.351599999999999e-05,-9.93e-06,-1.7115156323473135,False
LAOSAT 1,25034.57751344,1.00273365,0.0001982,0.0002495820830351891,1.8117495020082257,3.147799044409885,3.2500823198937607,35784.93207356416,35801.64599773789,23.93457125927704,42164.289035651025,-4726753.977316832,129640671000.93086,3386,0.0,-3.39e-06,1,STARLINK-3758,25034.45816020,15.08867641,0.0001371,0.9288066320460664,1.5941715214668566,1.7039143341737562,4.58127461098712,545.8474729565587,547.744332593099,1.5905967725634305,6917.795902774829,-28809786.195059292,52511298320.44119,15423,0.00044751999999999997,6.847e-05,0,-14.08594276,6.11e-05,-0.9285570499630312,0.21757798054136912,1.443884710236129,-1.3311922910933593,35239.0846006076,35253.90166514479,22.34397448671361,35246.493132876196,24083032.217742458,77129372680.48967,-0.00044751999999999997,-7.186e-05,-1.7038263188285145,False
GLOBALSTAR M097,25034.06562286,12.62269509,6.36e-05,0.9076933840846909,5.632448022219761,0.770363897220769,5.514423622212147,1420.2323885165006,1421.2234963107767,1.901337220686994,7791.727942413639,-25578436.820814215,55729580903.40085,55387,0.00010868,-8.4e-07,0,STARLINK-32204,25034.17249337,15.30186111,0.0001466,0.9278379743112095,0.04767890450598109,1.9097410128614474,4.3754671309212005,481.388832290555,483.398247276421,1.5684366644993009,6853.3935397834875,-29080516.06012053,52266295392.70081,2687,2.8974e-05,4.99e-06,0,-2.6791660200000003,-8.300000000000001e-05,-0.0201445902265186,5.584769117713781,-1.1393771156406785,1.138956491290947,938.8435562259456,937.8252490343557,0.3329005561876932,938.3344026301511,3502079.239306316,3463285510.700035,7.9706e-05,-5.83e-06,-8.958011493442267,False
STARLINK-1079,25034.23878080,15.45059354,0.0008329,0.9257889577693681,4.892876968991928,1.7896885402630174,4.496879215006934,432.66917789350464,444.0121775944908,1.5533383839181598,6809.340677743998,-29268651.743538577,52098026062.50837,28048,0.0015877,0.00076628,0,STARLINK-4308,25034.49879748,15.01255153,0.0001328,1.7044065170228184,3.805526373023948,1.5397469194019175,4.745841706157665,569.240001379585,571.0835739503891,1.598662289487573,6941.161787664987,-28712804.426223405,52599905954.0469,14102,-1.8027000000000002e-05,-2.9e-06,0,0.4380420100000002,0.0007001,-0.7786175592534503,1.0873505959679797,0.24994162086109983,-0.24896249115073132,-136.57082348608037,-127.07139635589829,-0.045323905569413236,-131.82110992098933,-555847.3173151724,-501879891.53852844,0.0016057270000000002,0.0007691800000000001,54.78926553186027,False
STARLINK-30544,25034.10228543,15.0253926,0.0001327,0.7505805901494134,0.7247462265613934,4.541584078467516,1.7428107418837018,565.2859318133715,567.1270664182366,1.597296033382846,6937.206499115804,-28729175.198316816,52584917293.00948,7342,6.351599999999999e-05,6.54e-06,0,2024-247Y,25034.29191712,15.21268165,0.0003559,0.7852986796300847,2.1713187438455934,4.446732414938633,1.8373028675866747,506.70267214949035,511.59996385764407,1.577631120677528,6880.151318003567,-28967418.256991405,52368225171.73489,681,0.0010337,0.00023318,0,-0.1872890500000004,-0.00022319999999999998,-0.034718089480671344,-1.4465725172842,0.09485166352888363,-0.09449212570297294,58.58325966388111,55.52710256059254,0.019664912705318116,57.05518111223682,238243.0586745888,216692121.27458954,-0.000970184,-0.00022663999999999998,-128.14417073502074,False
